AppDocID	ApplNo	SeqNo	DocType	DocTitle	DocURL	DocDate	ActionType	DuplicateCounter
3158	021108	001	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/21108slr001ltr.pdf	2002-07-14 00:00:00	AP	0
3159	020705	009	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/20705s9ltr.pdf	2002-03-14 00:00:00	AP	0
3160	018163	053	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/18163s053ltr.pdf	2002-06-03 00:00:00	AP	0
3161	016921	021	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/16921s021ltr.pdf	2002-06-10 00:00:00	AP	0
3162	016921	021	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/16921s21s22s25lbl.pdf	2002-06-10 00:00:00	AP	0
3163	016921	022	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/16921s21s22s25lbl.pdf	2002-06-10 00:00:00	AP	0
3164	016921	022	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/16921s021ltr.pdf	2002-06-10 00:00:00	AP	0
3165	016921	025	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/16921s021ltr.pdf	2002-06-10 00:00:00	AP	0
3166	016921	025	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/16921s21s22s25lbl.pdf	2002-06-10 00:00:00	AP	0
3167	017340	032	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/16921s21s22s25lbl.pdf	2002-06-10 00:00:00	AP	0
3168	017340	032	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/16921s021ltr.pdf	2002-06-10 00:00:00	AP	0
3169	017340	033	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/16921s021ltr.pdf	2002-06-10 00:00:00	AP	0
3170	017340	033	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/16921s21s22s25lbl.pdf	2002-06-10 00:00:00	AP	0
3171	017340	036	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/16921s21s22s25lbl.pdf	2002-06-10 00:00:00	AP	0
3172	017340	036	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/16921s021ltr.pdf	2002-06-10 00:00:00	AP	0
3173	017522	022	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/16921s021ltr.pdf	2002-06-10 00:00:00	AP	0
3174	017522	022	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/16921s21s22s25lbl.pdf	2002-06-10 00:00:00	AP	0
3175	017522	023	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/16921s21s22s25lbl.pdf	2002-06-10 00:00:00	AP	0
3176	017522	023	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/16921s021ltr.pdf	2002-06-10 00:00:00	AP	0
3177	017522	026	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/16921s021ltr.pdf	2002-06-10 00:00:00	AP	0
3178	017522	026	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/16921s21s22s25lbl.pdf	2002-06-10 00:00:00	AP	0
3179	017579	018	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/16921s21s22s25lbl.pdf	2002-06-10 00:00:00	AP	0
3180	017579	018	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/16921s021ltr.pdf	2002-06-10 00:00:00	AP	0
3181	017579	020	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/16921s021ltr.pdf	2002-06-10 00:00:00	AP	0
3182	017579	020	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/16921s21s22s25lbl.pdf	2002-06-10 00:00:00	AP	0
3183	017579	023	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/16921s21s22s25lbl.pdf	2002-06-10 00:00:00	AP	0
3184	017579	023	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/16921s021ltr.pdf	2002-06-10 00:00:00	AP	0
3185	017955	019	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/16921s021ltr.pdf	2002-06-10 00:00:00	AP	0
3186	017955	019	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/16921s21s22s25lbl.pdf	2002-06-10 00:00:00	AP	0
3187	017955	020	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/16921s21s22s25lbl.pdf	2002-06-10 00:00:00	AP	0
3188	017955	020	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/16921s021ltr.pdf	2002-06-10 00:00:00	AP	0
3189	017955	023	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/16921s021ltr.pdf	2002-06-10 00:00:00	AP	0
3190	017955	023	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/16921s21s22s25lbl.pdf	2002-06-10 00:00:00	AP	0
3191	019049	007	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/16921s21s22s25lbl.pdf	2002-06-10 00:00:00	AP	0
3192	019049	007	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/16921s021ltr.pdf	2002-06-10 00:00:00	AP	0
3193	019049	008	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/16921s021ltr.pdf	2002-06-10 00:00:00	AP	0
3194	019049	008	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/16921s21s22s25lbl.pdf	2002-06-10 00:00:00	AP	0
3195	019049	011	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/16921s21s22s25lbl.pdf	2002-06-10 00:00:00	AP	0
3196	019049	011	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/16921s021ltr.pdf	2002-06-10 00:00:00	AP	0
3197	020475	008	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/20475s008ltr.pdf	2002-05-10 00:00:00	AP	0
3198	020475	008	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/20475s8lbl.pdf	2002-05-10 00:00:00	AP	0
3199	019951	017	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/19951s17ltr.pdf	2002-02-21 00:00:00	AP	0
3200	019655	038	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/20518slr010,19910slr026,19655slr038ltr.pdf"	2002-12-18 00:00:00	AP	0
3201	019910	026	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/20518slr010,19910slr026,19655slr038ltr.pdf"	2002-12-18 00:00:00	AP	0
3202	020518	010	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/20518slr010,19910slr026,19655slr038ltr.pdf"	2002-12-18 00:00:00	AP	0
3203	019655	037	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/19655s37ltr.pdf	2002-02-21 00:00:00	AP	0
3204	019910	025	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/19655s37ltr.pdf	2002-02-21 00:00:00	AP	0
3205	020518	009	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/19655s37ltr.pdf	2002-02-21 00:00:00	AP	0
3206	019910	021	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/20518S4LTR.PDF	2001-03-30 00:00:00	AP	0
3207	019910	021	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2001/20518S4lbl.pdf	2001-03-30 00:00:00	AP	0
3208	020518	004	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2001/20518S4lbl.pdf	2001-03-30 00:00:00	AP	0
3209	020518	004	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/20518S4LTR.PDF	2001-03-30 00:00:00	AP	0
3210	020746	004	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/20746s4ltr.pdf	2001-10-26 00:00:00	AP	0
3211	020588	015	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/20272slr024,20588slr015ltr.pdf"	2002-11-19 00:00:00	AP	0
3212	020272	024	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/20272slr024,20588slr015ltr.pdf"	2002-11-19 00:00:00	AP	0
3213	020588	004	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/20272s8ltr.pdf	2002-03-03 00:00:00	AP	0
3214	020272	008	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/20272s8ltr.pdf	2002-03-03 00:00:00	AP	0
3215	021284	000	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/21284lbl.pdf	2002-06-05 00:00:00	AP	0
3216	021284	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/21284ltr.pdf	2002-06-05 00:00:00	AP	0
3217	021284	000	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21-284_Ritalin.cfm	2002-11-20 00:00:00	AP	0
3218	010187	060	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/10187s60ltr.pdf	2002-01-11 00:00:00	AP	0
3219	018029	032	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/10187s60ltr.pdf	2002-01-11 00:00:00	AP	0
3220	018044	028	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/21068s1ltr.pdf	2002-02-01 00:00:00	AP	0
3221	021068	001	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/21068s1ltr.pdf	2002-04-17 00:00:00	AP	0
3222	019151	005	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/19151slr005slr009ltr.pdf	2002-12-05 00:00:00	AP	0
3223	020237	008	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/20237s008ltr.pdf	2002-06-10 00:00:00	AP	0
3224	020237	008	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/20237s8s9lbl.pdf	2002-06-10 00:00:00	AP	0
3225	020237	009	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/20237s008ltr.pdf	2002-06-10 00:00:00	AP	0
3226	020237	009	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/20237s8s9lbl.pdf	2002-06-10 00:00:00	AP	0
3227	019667	028	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/19667slr028,032ltr.pdf"	2002-07-24 00:00:00	AP	0
3228	019667	032	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/19667slr028,032ltr.pdf"	2002-07-24 00:00:00	AP	0
3229	018936	067	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/18936s067ltr.pdf	2002-06-12 00:00:00	AP	0
3230	018936	067	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/18936s67lbl.pdf	2002-06-12 00:00:00	AP	0
3231	020971	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20-971_Septocaine_Approv.pdf	2000-04-03 00:00:00	AP	0
3232	020971	000	Label		http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20-971_Septocaine_prntlbl.pdf	2000-04-03 00:00:00	AP	0
3233	020971	000	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/020971_SeptocaineTOC.cfm	2002-08-14 00:00:00	AP	0
3234	015539	052	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/15539s52ltr.pdf	2001-08-08 00:00:00	AP	0
3235	016997	041	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/16-774S073.pdf	2003-02-05 00:00:00	AP	0
3236	020692	016	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/20692s016ltr.pdf	2002-03-22 00:00:00	AP	0
3237	020692	016	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/20692s16lbl.pdf	2002-03-22 00:00:00	AP	0
3238	016775	041	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/16997S41LTR.PDF	2001-03-15 00:00:00	AP	0
3239	016775	041	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/16-774S073.pdf	2003-02-05 00:00:00	AP	0
3240	016774	073	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/16-774S073.pdf	2003-02-05 00:00:00	AP	0
3241	016774	073	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/16997S41LTR.PDF	2001-03-15 00:00:00	AP	0
3242	020152	033	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/20152s033LTR.pdf	2002-06-20 00:00:00	AP	0
3243	020152	029	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/20152s29ltr.pdf	2002-01-08 00:00:00	AP	0
3244	020152	028	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/20152s28ltr.pdf	2001-12-04 00:00:00	AP	0
3245	017555	055	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/17555s36s37s38s39s40s45s50s51s55ltr.pdf	2001-04-11 00:00:00	AP	0
3246	021409	003	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/21409se1-003ltr.pdf	2003-01-23 00:00:00	AP	0
3247	021409	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/21409ltr.pdf	2002-07-26 00:00:00	AP	0
3248	021409	000	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/21409lbl.pdf	2002-07-26 00:00:00	AP	0
3249	020829	017	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/20829se1-017,20830se1-020ltr.pdf"	2002-12-31 00:00:00	AP	0
3250	020830	020	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/20829se1-017,20830se1-020ltr.pdf"	2002-12-31 00:00:00	AP	0
3251	020830	000	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20830_Singulair.cfm	2001-05-24 00:00:00	AP	0
3252	020829	001	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20830-s001_singulair.pdf	2001-07-05 00:00:00	AP	0
3253	020830	001	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20830-s001_singulair.pdf	2001-07-05 00:00:00	AP	0
3254	020830	008	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20830s008_Singulair.cfm	2001-09-07 00:00:00	AP	0
3255	020830	011	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/20830s11ltr.pdf	2001-11-23 00:00:00	AP	0
3256	011324	028	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/11324s28ltr.pdf	2002-04-17 00:00:00	AP	0
3257	013217	044	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/13217s044ltr_2.pdf	2002-06-20 00:00:00	AP	0
3258	020912	007	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/20913s6ltr.pdf	2001-03-23 00:00:00	AP	0
3259	013217	036	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/13217scf036LTR.pdf	2002-08-30 00:00:00	AP	0
3260	020913	001	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20912S001_AGGRASTAT_APPROV.PDF	1999-07-09 00:00:00	AP	0
3261	013217	036	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/13217s036lbl.pdf	2002-08-30 00:00:00	AP	0
3262	020913	001	Label		http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20912S001_AGGRASTAT_prntlbl.pdf	1999-07-09 00:00:00	AP	0
3263	021084	000	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/21084_SERPACWA.cfm	2001-10-11 00:00:00	AP	0
3264	017648	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/17648scs061ltr.pdf	2002-11-26 00:00:00	AP	0
3265	018897	016	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/18897s16ltr.pdf	2002-03-14 00:00:00	AP	0
3266	018892	021	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/18892s21ltr.pdf	2002-03-14 00:00:00	AP	0
3267	020922	000	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20-922_Solage.cfm	2002-04-10 00:00:00	AP	0
3268	020859	002	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/20859s002ltr.pdf	2002-06-03 00:00:00	AP	0
3269	020859	003	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/20859s002ltr.pdf	2002-05-31 00:00:00	AP	0
3270	020773	000	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20773_SonoRx.cfm	2001-09-14 00:00:00	AP	0
3271	017863	043	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/17863slr043ltr.pdf	2002-09-03 00:00:00	AP	0
3272	017863	040	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/17863s040ltr.pdf	2002-07-03 00:00:00	AP	0
3273	075500	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/75500ltr.pdf	2001-04-27 00:00:00	AP	0
3274	075725	000	Review		http://www.accessdata.fda.gov/drugsatfda_docs/anda/2000/75-725_Sotalol%20Hydrochloride.pdf	2001-12-05 00:00:00	AP	0
3275	075429	000	Review		http://www.accessdata.fda.gov/drugsatfda_docs/anda/2000/75-429_Sotalol.cfm	2001-12-17 00:00:00	AP	0
3276	075366	000	Review		http://www.accessdata.fda.gov/drugsatfda_docs/anda/2000/75-366_Sotalol.cfm	2001-12-18 00:00:00	AP	0
3277	075237	000	Review		http://www.accessdata.fda.gov/drugsatfda_docs/anda/2000/75-237_Sotalol.cfm	2001-12-28 00:00:00	AP	0
3278	020912	001	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20912S001_AGGRASTAT_APPROV.PDF	1999-07-09 00:00:00	AP	0
3279	020912	001	Label		http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20912S001_AGGRASTAT_prntlbl.pdf	1999-07-09 00:00:00	AP	0
3280	012003	018	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/12003s18s19s20s21ltr.pdf	2001-07-23 00:00:00	AP	0
3281	012003	019	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/12003s18s19s20s21ltr.pdf	2001-07-23 00:00:00	AP	0
3282	012003	020	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/12003s18s19s20s21ltr.pdf	2001-07-23 00:00:00	AP	0
3283	012003	021	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/12003s18s19s20s21ltr.pdf	2001-07-23 00:00:00	AP	0
3284	021222	001	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/21222se1-001ltr.pdf	2002-08-26 00:00:00	AP	0
3285	021222	001	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/21222s1lbl.pdf	2002-08-21 00:00:00	AP	0
3286	021222	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/21222ltr.pdf	2001-08-29 00:00:00	AP	0
3287	021222	000	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2001/21222lbl.pdf	2001-08-29 00:00:00	AP	0
3288	021222	000	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/21-222_Spectracef.cfm	2001-12-07 00:00:00	AP	0
3289	020083	028	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/20083slr028,031ltr.pdf"	2002-07-17 00:00:00	AP	0
3290	020083	028	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/20083s28s31lbl.pdf	2002-07-17 00:00:00	AP	0
3291	020083	031	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/20083s28s31lbl.pdf	2002-07-17 00:00:00	AP	0
3292	020083	031	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/20083slr028,031ltr.pdf"	2002-07-17 00:00:00	AP	0
3293	020083	029	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/20083s29ltr.pdf	2002-04-11 00:00:00	AP	0
3294	020083	029	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/20083s29lbl.pdf	2002-04-11 00:00:00	AP	0
3295	020966	006	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/20966slr006ltr.pdf	2002-07-17 00:00:00	AP	0
3296	020966	006	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/20966s6lbl.pdf	2002-07-17 00:00:00	AP	0
3297	020966	005	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/20966s5ltr.pdf	2002-02-28 00:00:00	AP	0
3298	020657	008	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/20657slr008ltr.pdf	2002-07-17 00:00:00	AP	0
3299	020657	008	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/20657s8lbl.pdf	2002-07-17 00:00:00	AP	0
3300	020657	007	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/20657s7lbl.pdf	2002-09-11 00:00:00	AP	0
3301	020657	007	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/20657s7lbl.pdf	2002-09-11 00:00:00	AP	0
3302	020966	001	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/20-966S001_Sporanox.cfm	2001-10-26 00:00:00	AP	0
3303	020966	003	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/20-966S001_Sporanox.cfm	2001-10-26 00:00:00	AP	0
3304	020966	004	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/20-966S001_Sporanox.cfm	2001-10-26 00:00:00	AP	0
3305	020657	004	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/20-966S001_Sporanox.cfm	2001-10-26 00:00:00	AP	0
3306	020657	005	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/20-966S001_Sporanox.cfm	2001-10-26 00:00:00	AP	0
3307	019890	017	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/19890s17ltr.pdf	2002-01-14 00:00:00	AP	0
3308	019890	017	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/19890s17lbl.pdf	2002-01-14 00:00:00	AP	0
3309	021204	005	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/21204slr005ltr.pdf	2002-11-26 00:00:00	AP	0
3310	021204	005	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/21204slr005_Starlix_lbl.pdf	2002-11-26 00:00:00	AP	0
3311	021204	000	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/21-204_Stsrlix.cfm	2002-03-18 00:00:00	AP	0
3312	050526	010	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/50526slr010ltr.pdf	2002-12-15 00:00:00	AP	0
3313	050526	010	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/50526slr010_Staticin_lbl.pdf	2002-12-15 00:00:00	AP	0
3314	011552	112	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/11-552SLR112.pdf	2003-02-04 00:00:00	AP	0
3315	020355	004	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/20355slr004ltr.pdf	2002-08-21 00:00:00	AP	0
3316	021411	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/21411ltr.pdf	2002-11-26 00:00:00	AP	0
3317	021411	000	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/21411_strattera_lbl.pdf	2002-11-26 00:00:00	AP	0
3318	020732	000	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/20732,20733ltr.pdf"	2002-10-08 00:00:00	AP	0
3319	020732	000	Label		"http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/20732,20733lbl.pdf"	2002-10-08 00:00:00	AP	0
3320	020733	000	Label		"http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/20732,20733lbl.pdf"	2002-10-08 00:00:00	AP	0
3321	020733	000	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/20732,20733ltr.pdf"	2002-10-08 00:00:00	AP	0
3322	020356	007	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20356-s007_sular.pdf	2001-06-04 00:00:00	AP	0
3323	020356	008	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20356-s007_sular.pdf	2001-06-04 00:00:00	AP	0
3324	040215	000	Review		http://www.accessdata.fda.gov/drugsatfda_docs/anda/99/40216_Sulfacetamide%20Sodium%20Ophthalmic.pdf	2002-09-24 00:00:00	AP	0
3325	040216	000	Review		http://www.accessdata.fda.gov/drugsatfda_docs/anda/99/40216_Sulfacetamide%20Sodium%20Ophthalmic.pdf	2002-09-24 00:00:00	AP	0
