ApplNo	ApplType	SponsorApplicant	MostRecentLabelAvailableFlag	CurrentPatentFlag	ActionType	Chemical_Type	Ther_Potential	Orphan_Code
062847	N	MYLAN	False	False	AP			
062849	N	NASKA	False	False	AP			
062850	N	BARR	False	False	AP			
062851	N	BARR	False	False	AP			
062852	N	SOLOPAK	False	False	AP			
062853	N	TEVA	False	False	AP			
062854	N	TEVA	False	False	AP			
062856	N	WATSON LABS	False	False	AP			
062857	N	NASKA	False	False	AP			
062858	N	BARR	False	False	AP			
062859	N	BARR	False	False	AP			
062860	N	APOTHECON	False	False	AP			
062863	N	VITARINE	False	False	AP			
062867	N	TEVA	False	False	AP			
062869	N	STEVENS J	False	False	AP			
062870	N	STEVENS J	False	False	AP			
062871	N	YOSHITOMI	False	False	AP			
062872	N	YOSHITOMI	False	False	AP			
062873	N	TEVA	False	False	AP			
062874	N	ALCON UNIVERSAL	False	False	AP			
062876	N	TARO	False	False	AP			
062877	N	QUAD PHARMS	False	False	AP			
062879	N	BAXTER HLTHCARE	False	False	AP			
062881	N	DAVA PHARMS INC	False	False	AP			
062882	N	DAVA PHARMS INC	False	False	AP			
062883	N	DAVA PHARMS INC	False	False	AP			
062884	N	DAVA PHARMS INC	False	False	AP			
062885	N	APOTHECON	False	False	AP			
062888	N	APOTHECON	False	False	AP			
062889	N	BAXTER HLTHCARE	False	False	AP			
062894	N	BEDFORD	False	False	AP			
062895	N	TEVA	False	False	AP			
062900	N	WATSON LABS	False	False	AP			
062901	N	PFIZER	False	False	AP			
062905	N	LOCH	False	False	AP			
062908	N	BRISTOL MYERS SQUIBB	False	False	AP			
062911	N	HOSPIRA	False	False	AP			
062912	N	HOSPIRA	False	False	AP			
062913	N	MARSAM PHARMS LLC	False	False	AP			
062921	N	BEDFORD	False	False	AP			
062926	N	BRISTOL MYERS SQUIBB	False	False	AP			
062927	N	DAVA PHARMS INC	False	False	AP			
062928	N	ASTRAZENECA	False	False	AP			
062930	N	BOCA PHARMA	False	False	AP			
062931	N	HOSPIRA	False	False	AP			
062932	N	PACO	False	False	AP			
062933	N	HOSPIRA	False	False	AP			
062935	N	DAVA PHARMS INC	False	False	AP			
062936	N	DAVA PHARMS INC	False	False	AP			
062938	N	FERA PHARMS	False	False	AP			
062943	N	HOSPIRA	False	False	AP			
062944	N	COPLEY PHARM	False	False	AP			
062945	N	MARSAM PHARMS LLC	False	False	AP			
062946	N	TEVA	False	False	AP			
062949	N	ACTAVIS MID ATLANTIC	False	False	AP			
062953	N	BAXTER HLTHCARE	False	False	AP			
062956	N	PHARMACIA AND UPJOHN	False	False	AP			
062957	N	ALPHARMA US PHARMS	False	False	AP			
062961	N	APOTHECON	False	False	AP			
062973	N	APOTHECON	False	False	AP			
062974	N	APOTHECON	False	False	AP			
062975	N	BEDFORD	False	False	AP			
062978	N	TEVA	False	False	AP			
062981	N	DAVA PHARMS INC	False	False	AP			
062982	N	DAVA PHARMS INC	False	False	AP			
062984	N	MARSAM PHARMS LLC	False	False	AP			
062986	N	APOTHECON	False	False	AP			
062987	N	APOTHECON	False	False	AP			
062988	N	MARSAM PHARMS LLC	False	False	AP			
062989	N	MARSAM PHARMS LLC	False	False	AP			
062991	N	MARSAM PHARMS LLC	False	False	AP			
062992	N	BAXTER HLTHCARE	False	False	AP			
062993	N	BAXTER HLTHCARE	False	False	AP			
062994	N	MARSAM PHARMS LLC	False	False	AP			
062999	N	BARR	False	False	AP			
063000	N	X GEN PHARMS	False	False	AP			
063001	N	TEVA	False	False	AP			
063002	N	BAXTER HLTHCARE	False	False	AP			
063008	N	MARSAM PHARMS LLC	False	False	AP			
063009	N	TEVA	False	False	AP			
063010	N	ALPHARMA US PHARMS	False	False	AP			
063011	N	TEVA	False	False	AP			
063014	N	MARSAM PHARMS LLC	False	False	AP			
063016	N	TEVA	False	False	AP			
063017	N	PUREPAC PHARM	False	False	AP			
063018	N	TEVA	False	False	AP			
063021	N	LOCH	False	False	AP			
063022	N	LOCH	False	False	AP			
063023	N	TEVA	False	False	AP			
063024	N	TEVA	False	False	AP			
063025	N	LOCH	False	False	AP			
063027	N	TEVA	False	False	AP			
063028	N	BARR	False	False	AP			
063029	N	TEVA	False	False	AP			
063030	N	TEVA	False	False	AP			
063031	N	TEVA	False	False	AP			
063038	N	PERRIGO NEW YORK	False	False	AP			
063041	N	TEVA PARENTERAL	False	False	AP			
063063	N	APOTHECON	False	False	AP			
063065	N	WATSON LABS	False	False	AP			
063066	N	MEDICIS	False	False	AP			
063067	N	MEDICIS	False	False	AP			
063068	N	BAXTER HLTHCARE	False	False	AP			
063076	N	HOSPIRA	False	False	AP			
063079	N	WATSON LABS	False	False	AP			
063080	N	HOSPIRA	False	False	AP			
063081	N	HOSPIRA	False	False	AP			
063082	N	WATSON LABS	False	False	AP			
063083	N	WATSON LABS	False	False	AP			
063086	N	BARR	False	False	AP			
063092	N	WARNER CHILCOTT	False	False	AP			
063097	N	PHARMACHEMIE	False	False	AP			
063098	N	BARR	False	False	AP			
063099	N	APOTHECON	False	False	AP			
063100	N	TEVA PARENTERAL	False	False	AP			
063106	N	TEVA PARENTERAL	False	False	AP			
063107	N	ALTANA	False	False	AP			
063111	N	HOSPIRA	False	False	AP			
063112	N	HOSPIRA	False	False	AP			
063113	N	BAXTER HLTHCARE	False	False	AP			
063116	N	HOSPIRA	False	False	AP			
063117	N	BAXTER HLTHCARE	False	False	AP			
063118	N	BAXTER HLTHCARE	False	False	AP			
063119	N	ASTRAZENECA	False	False	AP			
063120	N	ASTRAZENECA	False	False	AP			
063121	N	ASTRAZENECA	False	False	AP			
063122	N	ASTRAZENECA	False	False	AP			
063127	N	BAXTER HLTHCARE	False	False	AP			
063128	N	BAXTER HLTHCARE	False	False	AP			
063139	N	HANFORD GC	False	False	AP			
063140	N	HANFORD GC	False	False	AP			
063141	N	HANFORD GC	False	False	AP			
063142	N	HANFORD GC	False	False	AP			
063143	N	HANFORD GC	False	False	AP			
063145	N	HANFORD GC	False	False	AP			
063146	N	HANFORD GC	False	False	AP			
063147	N	HANFORD GC	False	False	AP			
063149	N	TEVA PARENTERAL	False	False	AP			
063161	N	HOSPIRA	False	False	AP			
063163	N	BEDFORD	False	False	AP			
063165	N	PHARMACIA AND UPJOHN	False	False	AP			
063167	N	ASTRAZENECA	False	False	AP			
063169	N	ASTRAZENECA	False	False	AP			
063176	N	ALCON UNIVERSAL	False	False	AP			
063179	N	BARR	False	False	AP			
063180	N	WATSON LABS	False	False	AP			
063181	N	WATSON LABS	False	False	AP			
063182	N	BIONICHE PHARMA	False	False	AP			
063186	N	APOTHECON	False	False	AP			
063187	N	PLIVA	False	False	AP			
063206	N	X GEN PHARMS	False	False	AP			
063207	N	STERI PHARMA	False	False	AP			
063208	N	STERI PHARMA	False	False	AP			
063209	N	STERI PHARMA	False	False	AP			
063211	N	PERRIGO	False	False	AP			
063214	N	STERI PHARMA	False	False	AP			
063216	N	STERI PHARMA	False	False	AP			
063221	N	BAXTER HLTHCARE	False	False	AP			
063239	N	HOFFMANN LA ROCHE	False	False	AP			
063253	N	TEVA PARENTERAL	False	False	AP			
063263	N	HOSPIRA	False	False	AP			
063264	N	HOSPIRA	False	False	AP			
063265	N	ABBOTT	False	False	AP			
063266	N	ABBOTT	False	False	AP			
063274	N	BAXTER HLTHCARE	False	False	AP			
063275	N	BAXTER HLTHCARE	False	False	AP			
063277	N	APP PHARMS	False	False	AP			
063282	N	TEVA PARENTERAL	False	False	AP			
063283	N	HOSPIRA	False	False	AP			
063293	N	ASTRAZENECA	False	False	AP			
063294	N	ASTELLAS	False	False	AP			
063295	N	GLAXOSMITHKLINE	False	False	AP			
063304	N	WOCKHARDT	False	False	AP			
063305	N	TARO	False	False	AP			
063313	N	BEDFORD	False	False	AP			
063315	N	BEDFORD	False	False	AP			
063321	N	LEDERLE	False	False	AP			
063322	N	GLAXOSMITHKLINE	False	False	AP			
063329	N	PADDOCK LLC	False	False	AP			
063333	N	PFIZER	False	False	AP			
063336	N	PHARMACHEMIE	False	False	AP			
063350	N	HOSPIRA	False	False	AP			
064006	N	GLAXOSMITHKLINE	False	False	AP			
064008	N	GLAXOSMITHKLINE	False	False	AP			
064013	N	TEVA	False	False	AP			
064021	N	APOTHECON	False	False	AP			
064022	N	TARO	False	False	AP			
064026	N	APOTHECON	False	False	AP			
064028	N	AKORN	False	False	AP			
064030	N	AKORN	False	False	AP			
064031	N	TEVA	False	False	AP			
064032	N	HOSPIRA	False	False	AP			
064033	N	GLAXOSMITHKLINE	False	False	AP			
064035	N	MARSAM PHARMS LLC	False	False	AP			
064036	N	MARSAM PHARMS LLC	False	False	AP			
064039	N	BAUSCH AND LOMB	False	False	AP			
064042	N	HI TECH PHARMA	False	False	AP			
064045	N	TEVA PARENTERAL	False	False	AP			
064046	N	BAUSCH AND LOMB	False	False	AP			
064047	N	BAUSCH AND LOMB	False	False	AP			
064048	N	BAUSCH AND LOMB	False	False	AP			
064050	N	PERRIGO NEW YORK	False	False	AP			
064052	N	BAUSCH AND LOMB	False	False	AP			
064053	N	BAUSCH AND LOMB	False	False	AP			
064054	N	BAUSCH AND LOMB	False	False	AP			
064055	N	BAUSCH AND LOMB	False	False	AP			
064056	N	BAUSCH AND LOMB	False	False	AP			
064061	N	IVAX SUB TEVA PHARMS	False	False	AP			
064062	N	TEVA PARENTERAL	False	False	AP			
064063	N	BAUSCH AND LOMB	False	False	AP			
064064	N	BAUSCH AND LOMB	False	False	AP			
064065	N	BAUSCH AND LOMB	False	False	AP			
064067	N	BAUSCH AND LOMB	False	False	AP			
064068	N	BAUSCH AND LOMB	False	False	AP			
064070	N	IVAX SUB TEVA PHARMS	False	False	AP			
064071	N	SANDOZ	False	False	AP			
064076	N	SANDOZ	False	False	AP			
064081	N	TEVA	False	False	AP			
064082	N	SANDOZ	False	False	AP			
064084	N	TEVA PARENTERAL	False	False	AP			
064085	N	IVAX SUB TEVA PHARMS	False	False	AP			
064086	N	IVAX SUB TEVA PHARMS	False	False	AP			
064087	N	IVAX SUB TEVA PHARMS	False	False	AP			
064093	N	AKORN	False	False	AP			
064096	N	AKORN	False	False	AP			
064097	N	BEDFORD	False	False	AP			
064098	N	HOSPIRA	False	False	AP			
064099	N	HOSPIRA	False	False	AP			
064101	N	HI TECH PHARMA	False	False	AP			
064103	N	BEDFORD	False	False	AP			
064106	N	HOSPIRA	False	False	AP			
064107	N	CLONMEL HLTHCARE	False	False	AP			
064108	N	COREPHARMA	False	False	AP			
064110	N	CLONMEL HLTHCARE	False	False	AP			
064114	N	CLONMEL HLTHCARE	False	False	AP			
064115	N	CLONMEL HLTHCARE	False	False	AP			
064116	N	CLONMEL HLTHCARE	False	False	AP			
064117	N	BEDFORD	False	False	AP			
064118	N	PADDOCK LLC	False	False	AP			
064120	N	BAUSCH AND LOMB	False	False	AP			
064124	N	STERI PHARMA	False	False	AP			
064125	N	STERI PHARMA	False	False	AP			
064126	N	PERRIGO	False	False	AP			
064127	N	COREPHARMA	False	False	AP			
064128	N	COREPHARMA	False	False	AP			
064131	N	APOTHECON	False	False	AP			
064134	N	BAUSCH AND LOMB	False	False	AP			
064135	N	BAUSCH AND LOMB	False	False	AP			
064136	N	PERRIGO	False	False	AP			
064139	N	DAVA PHARMS INC	False	False	AP			
064140	N	TEVA PARENTERAL	False	False	AP			
064141	N	ABBOTT	False	False	AP			
064142	N	VISTAPHARM	False	False	AP			
064144	N	ACCORD HLTHCARE	False	False	AP			
064145	N	TEVA	False	False	AP			
064146	N	HOSPIRA	False	False	AP			
064148	N	MARSAM PHARMS LLC	False	False	AP			
064150	N	SANDOZ	False	False	AP			
064153	N	X GEN PHARMS	False	False	AP			
064155	N	RANBAXY	False	False	AP			
064156	N	RANBAXY	False	False	AP			
064159	N	FOUGERA	False	False	AP			
064160	N	ALTANA	False	False	AP			
064163	N	AKORN	False	False	AP			
064164	N	RANBAXY	False	False	AP			
064165	N	RANBAXY	False	False	AP			
064166	N	RANBAXY	False	False	AP			
064169	N	APP PHARMS	False	False	AP			
064170	N	APP PHARMS	False	False	AP			
064171	N	CARACO	False	False	AP			
064180	N	BAXTER HLTHCARE	False	False	AP			
064184	N	ALTANA	False	False	AP			
064187	N	ALTANA	False	False	AP			
064191	N	TEVA	False	False	AP			
064192	N	TEVA	False	False	AP			
064195	N	SANGSTAT MEDCL	False	False	AP			
064200	N	APP PHARMS	False	False	AP			
064201	N	APP PHARMS	False	False	AP			
064204	N	MARSAM PHARMS LLC	False	False	AP			
064205	N	MARSAM PHARMS LLC	False	False	AP			
064206	N	MARSAM PHARMS LLC	False	False	AP			
064207	N	MARSAM PHARMS LLC	False	False	AP			
064210	N	X GEN PHARMS	False	False	AP			
064211	N	FALCON PHARMS	False	False	AP			
064212	N	TEVA PARENTERAL	False	False	AP			
064216	N	X GEN PHARMS	False	False	AP			
064217	N	BEDFORD	False	False	AP			
065000	N	APP PHARMS	False	False	AP			
065001	N	APP PHARMS	False	False	AP			
065002	N	APP PHARMS	False	False	AP			
065003	N	ABBOTT	False	False	AP			
065004	N	BEDFORD	False	False	AP			
065005	N	IMPAX LABS	False	False	AP			
065006	N	TAYLOR PHARMA	False	False	AP			
065007	N	RANBAXY	False	False	AP			
065009	N	COREPHARMA	False	False	AP			
065010	N	X GEN PHARMS	False	False	AP			
065011	N	APP PHARMS	False	False	AP			
065012	N	APP PHARMS	False	False	AP			
065013	N	X GEN PHARMS	False	False	AP			
065015	N	RANBAXY	False	False	AP			
065016	N	RANBAXY	False	False	AP			
065017	N	SANDOZ	False	False	AP			
065018	N	RANBAXY	False	False	AP			
065021	N	RANBAXY	False	False	AP			
065022	N	FERA PHARMS	False	False	AP			
065024	N	FERA PHARMS	False	False	AP			
065025	N	ABBOTT	False	False	AP			
065026	N	FERA PHARMS	False	False	AP			
065027	N	ABBOTT	False	False	AP			
065028	N	VERSAPHARM	False	False	AP			
065031	N	HOSPIRA	False	False	AP			
065032	N	SANDOZ	False	False	AP			
065033	N	TEVA PARENTERAL	False	False	AP			
065034	N	APP PHARMS	False	False	AP			
065035	N	TEVA PARENTERAL	False	False	AP			
065036	N	TEVA PARENTERAL	False	False	AP			
065037	N	TEVA PARENTERAL	False	False	AP			
065040	N	APOTEX	False	False	AP			
065041	N	WATSON LABS	False	False	AP			
065042	N	BEDFORD	False	False	AP			
065043	N	RANBAXY	False	False	AP			
065044	N	PLIVA	False	False	AP			
065046	N	HIKMA FARMACEUTICA	False	False	AP			
065047	N	HIKMA FARMACEUTICA	False	False	AP			
065048	N	HIKMA FARMACEUTICA	False	False	AP			
065049	N	PERRIGO NEW YORK	False	False	AP			
065050	N	BAXTER HLTHCARE	False	False	AP			
065051	N	BAXTER HLTHCARE	False	False	AP			
065053	N	RANBAXY	False	False	AP			
065054	N	WATSON LABS	False	False	AP			
065055	N	PAR PHARM	False	False	AP			
065056	N	TEVA	False	False	AP			
065057	N	WORLD GEN	False	False	AP			
065058	N	TEVA	False	False	AP			
065059	N	RANBAXY	False	False	AP			
065060	N	RANBAXY	False	False	AP			
065061	N	RANBAXY	False	False	AP			
065062	N	RANBAXY	False	False	AP			
065063	N	SANDOZ	False	False	AP			
065064	N	SANDOZ	False	False	AP			
065065	N	SANDOZ	False	False	AP			
065066	N	SANDOZ	False	False	AP			
065067	N	ALTANA	False	False	AP			
065068	N	SANDOZ	False	False	AP			
065069	N	APOTEX	False	False	AP			
065070	N	PAR PHARM	False	False	AP			
065071	N	HIKMA	False	False	AP			
065072	N	HIKMA	False	False	AP			
065074	N	BAXTER HLTHCARE	False	False	AP			
065076	N	BAXTER HLTHCARE	False	False	AP			
065078	N	IVAX SUB TEVA PHARMS	False	False	AP			
065079	N	SANDOZ	False	False	AP			
065080	N	RANBAXY LABS LTD	False	False	AP			
065081	N	RANBAXY	False	False	AP			
065082	N	RANBAXY	False	False	AP			
065083	N	RANBAXY	False	False	AP			
065085	N	TEVA	False	False	AP			
065087	N	NOVEX	False	False	AP			
065088	N	AKORN	False	False	AP			
065089	N	TEVA	False	False	AP			
065092	N	RANBAXY	False	False	AP			
065093	N	LEK PHARMS	False	False	AP			
065094	N	IMPAX LABS	False	False	AP			
065095	N	WEST WARD	False	False	AP			
065096	N	TEVA	False	False	AP			
065098	N	LEK PHARMS	False	False	AP			
065100	N	RANBAXY LABS LTD	False	False	AP			
065101	N	TEVA	False	False	AP			
065102	N	RANBAXY	False	False	AP			
065103	N	WEST WARD	False	False	AP			
065105	N	ROXANE	False	False	TA			
065106	N	X GEN PHARMS	False	False	AP			
065108	N	X GEN PHARMS	False	False	AP			
065109	N	RANBAXY	False	False	AP			
065110	N	IVAX SUB TEVA PHARMS	False	False	AP			
065111	N	APP PHARMS	False	False	AP			
065112	N	TOLMAR	False	False	AP			
065113	N	RANBAXY	False	False	AP			
065114	N	ISTITUTO BIOCHIMICO	False	False	AP			
065115	N	RANBAXY	False	False	AP			
065116	N	APP PHARMS	False	False	AP			
065117	N	LEK PHARMS	False	False	AP			
065118	N	RANBAXY	False	False	AP			
065119	N	TEVA	False	False	AP			
065120	N	APP PHARMS	False	False	AP			
065121	N	FERA PHARMS	False	False	AP			
065122	N	APP PHARMS	False	False	AP			
065123	N	PERRIGO NEW YORK	False	False	AP			
065124	N	LUPIN	False	False	AP			
065125	N	LUPIN	False	False	AP			
065126	N	SANDOZ	False	False	AP			
065129	N	LUPIN PHARMS	False	False	AP			
065130	N	LUPIN PHARMS	False	False	AP			
065131	N	PAR PHARM	False	False	AP			
065132	N	RANBAXY	False	False	AP			
065133	N	WOCKHARDT	False	False	AP			
065134	N	MUTUAL PHARMA	False	False	AP			
065135	N	LUPIN	False	False	AP			
065136	N	SANDOZ	False	False	AP			
065137	N	IVAX SUB TEVA PHARMS	False	False	AP			
065138	N	PAR PHARM	False	False	AP			
065139	N	NYCOMED US	False	False	AP			
065141	N	SAMSON MEDCL	False	False	AP			
065143	N	HIKMA FARMACEUTICA	False	False	AP			
065144	N	SANDOZ	False	False	AP			
065145	N	WATSON LABS FLORIDA	False	False	AP			
065146	N	YUNG SHIN PHARM	False	False	AP			
065148	N	VINTAGE PHARMS	False	False	AP			
065149	N	HANFORD GC	False	False	AP			
065150	N	TEVA	False	False	AP			
065151	N	LUITPOLD	False	False	AP			
065152	N	YUNG SHIN PHARM	False	False	AP			
065153	N	TEVA	False	False	AP			
065154	N	TEVA	False	False	AP			
065155	N	TEVA	False	False	AP			
065156	N	RANBAXY	False	False	AP			
065157	N	ISTITUTO BIOCHIMICO	False	False	AP			
065159	N	RANBAXY	False	False	AP			
065161	N	RANBAXY	False	False	AP			
065162	N	TEVA	False	False	AP			
065163	N	IVAX SUB TEVA PHARMS	False	False	AP			
065166	N	WOCKHARDT	False	False	AP			
065167	N	NOVEX	False	False	AP			
065168	N	SANDOZ	False	False	AP			
065169	N	SANDOZ	False	False	AP			
065170	N	TARO	False	False	AP			
065171	N	BARR	False	False	AP			
065173	N	HERITAGE PHARMS INC	False	False	AP			
065174	N	RANBAXY	False	False	AP			
065175	N	X GEN PHARMS	False	False	AP			
065176	N	HANFORD GC	False	False	AP			
065177	N	PADDOCK LLC	False	False	AP			
065178	N	ROXANE	False	False	AP			
065179	N	APP PHARMS	False	False	AP			
065180	N	WOCKHARDT	False	False	AP			
065182	N	COREPHARMA	False	False	AP			
065183	N	UPSHER SMITH	False	False	AP			
065184	N	TARO PHARM INDS	False	False	AP			
065185	N	APP PHARMS	False	False	AP			
065187	N	LUITPOLD	False	False	AP			
065188	N	HANFORD GC	False	False	AP			
065189	N	SANDOZ	False	False	AP			
065190	N	TEVA	False	False	AP			
065191	N	HIKMA PHARMS	False	False	AP			
065192	N	ALTANA	False	False	AP			
065193	N	TEVA	False	False	AP			
065194	N	COREPHARMA	False	False	AP			
065195	N	MYLAN	False	False	AP			
065196	N	WOCKHARDT	False	False	AP			
065197	N	WOCKHARDT	False	False	AP			
065198	N	RANBAXY	False	False	AP			
065200	N	PERRIGO CO TENNESSEE	False	False	AP			
065201	N	PHARMACHEMIE BV	False	False	AP			
065202	N	RANBAXY	False	False	AP			
065203	N	COASTAL PHARMS	False	False	AP			
065204	N	SANDOZ	False	False	AP			
065205	N	TEVA	False	False	AP			
065206	N	BEDFORD	False	False	AP			
065207	N	RANBAXY	False	False	AP			
065208	N	TEVA	False	False	AP			
065209	N	SANDOZ	False	False	AP			
065210	N	RANBAXY	False	False	AP			
065211	N	SANDOZ	False	False	AP			
065212	N	SANDOZ	False	False	AP			
065214	N	B BRAUN	False	False	AP			
065215	N	HIKMA	False	False	AP			
065216	N	LUITPOLD	False	False	AP			
065217	N	ZYDUS PHARMS USA	False	False	AP			
065218	N	PLIVA	False	False	AP			
065219	N	LUITPOLD	False	False	AP			
065220	N	X GEN PHARMS	False	False	AP			
065221	N	WESTWARD	False	False	AP			
065222	N	INSTITUTO BIOCHIMICO	False	False	AP			
065223	N	PLIVA	False	False	AP			
065224	N	BAXTER HLTHCARE	False	False	AP			
065225	N	PLIVA	False	False	AP			
065226	N	HOSPIRA INC	False	False	AP			
065227	N	TEVA PARENTERAL	False	False	AP			
065228	N	SANDOZ	False	False	AP			
065229	N	LUPIN	False	False	AP			
065230	N	HOSPIRA INC	False	False	AP			
065231	N	HOSPIRA INC	False	False	AP			
065232	N	HOSPIRA INC	False	False	AP			
065234	N	LUPIN	False	False	AP			
065235	N	SANDOZ	False	False	AP			
065236	N	TEVA PHARMS	False	False	AP			
065238	N	HIKMA FARMACEUTICA	False	False	AP			
065239	N	HIKMA FARMACEUTICA	False	False	AP			
065240	N	SANDOZ	False	False	AP			
065241	N	SANDOZ	False	False	AP			
065242	N	LANNETT	False	False	AP			
065243	N	LANNETT	False	False	AP			
065244	N	HOSPIRA INC	False	False	AP			
065245	N	APP PHARMS	False	False	AP			
065246	N	PLIVA	False	False	AP			
065247	N	HOSPIRA INC	False	False	AP			
065248	N	ORCHID HLTHCARE	False	False	AP			
065250	N	SANDOZ	False	False	AP			
065251	N	SAMSON MEDCL	False	False	AP			
065252	N	APP PHARMS	False	False	AP			
065253	N	AUROBINDO PHARMA LTD	False	False	AP			
065254	N	ALTANA	False	False	AP			
065255	N	HIKMA	False	False	AP			
065256	N	AUROBINDO	False	False	AP			
065257	N	SANDOZ	False	False	AP			
065259	N	LUPIN	False	False	AP			
065260	N	HIKMA	False	False	AP			
065261	N	LUPIN	False	False	AP			
065262	N	TEVA	False	False	AP			
065263	N	LUPIN	False	False	AP			
065264	N	LUPIN	False	False	AP			
065265	N	PLIVA HRVATSKA DOO	False	False	AP			
065266	N	WOCKHARDT	False	False	AP			
065267	N	ORCHID HLTHCARE	False	False	AP			
065268	N	STERI PHARMA	False	False	AP			
065269	N	STERI PHARMA	False	False	AP			
065271	N	AUROBINDO	False	False	AP			
065274	N	TEVA	False	False	AP			
065275	N	BEDFORD LABS	False	False	AP			
065276	N	LUPIN	False	False	AP			
065277	N	LANNETT	False	False	AP			
065278	N	TEVA PHARMS	False	False	AP			
065280	N	CEPHAZONE PHARMA	False	False	AP			
065281	N	MEDICIS	False	False	AP			
065282	N	TEVA PHARMS	False	False	AP			
065283	N	SANDOZ	False	False	AP			
065284	N	ORCHID HLTHCARE	False	False	AP			
065285	N	LANNETT	False	False	AP			
065286	N	BEDFORD	False	False	AP			
065287	N	LARKEN LABS	False	False	AP			
065288	N	BEDFORD LABS	False	False	AP			
065289	N	BEDFORD	False	False	AP			
065290	N	HOSPIRA INC	False	False	AP			
065291	N	HIKMA PHARMS	False	False	AP			
065292	N	HOSPIRA INC	False	False	AP			
065293	N	HOSPIRA INC	False	False	AP			
065294	N	CEPHAZONE PHARMA	False	False	AP			
065295	N	CEPHAZONE PHARMA	False	False	AP			
065296	N	CEPHAZONE PHARMA	False	False	AP			
065297	N	SANDOZ	False	False	AP			
065301	N	ORCHID HLTHCARE	False	False	AP			
065302	N	WOCKHARDT	False	False	AP			
065303	N	ACS DOBFAR	False	False	AP			
065305	N	LUITPOLD	False	False	AP			
065306	N	ACS DOBFAR	False	False	AP			
065307	N	ORCHID HLTHCARE	False	False	AP			
065308	N	AUROBINDO PHARMA LTD	False	False	AP			
065309	N	ORCHID HLTHCARE	False	False	AP			
065310	N	SANDOZ	False	False	AP			
